Year,Month,YearMonth,Port1,Port2,Route,$Value,$Real,,,,,,,,
2017,12,201712,Adelaide,Brisbane,Adelaide - Brisbane,378,458.9,,,,,,,,
2017,12,201712,Adelaide,Canberra,Adelaide - Canberra,520,631.3,,,,,,,,
2017,12,201712,Adelaide,Darwin,Adelaide - Darwin,418,507.5,,,,,,,,
2017,12,201712,Adelaide,Gold Coast,Adelaide - Gold Coast,454,551.2,,,,,,,,
2017,12,201712,Adelaide,Melbourne,Adelaide - Melbourne,134,162.7,,,,,,,,
2017,12,201712,Adelaide,Perth,Adelaide - Perth,528,641,,,,,,,,
2017,12,201712,Adelaide,Port Lincoln,Adelaide - Port Lincoln,266,323.2,,,,,,,,
2017,12,201712,Adelaide,Sydney,Adelaide - Sydney,408,495.4,,,,,,,,
2017,12,201712,Albury,Sydney,Albury - Sydney,287,348.2,,,,,,,,
2017,12,201712,Armidale,Sydney,Armidale - Sydney,304,369.1,,,,,,,,
2017,12,201712,Avalon,Sydney,Avalon - Sydney,268,325.4,,,,,,,,
2017,12,201712,Ayers Rock,Sydney,Ayers Rock - Sydney,662,803.7,,,,,,,,
2017,12,201712,Ballina,Sydney,Ballina - Sydney,250,303.5,,,,,,,,
2017,12,201712,Brisbane,Cairns,Brisbane - Cairns,274,332.7,,,,,,,,
2017,12,201712,Brisbane,Canberra,Brisbane - Canberra,432,524.5,,,,,,,,
2017,12,201712,Brisbane,Darwin,Brisbane - Darwin,318,386.1,,,,,,,,
2017,12,201712,Brisbane,Emerald,Brisbane - Emerald,346,420.1,,,,,,,,
2017,12,201712,Brisbane,Gladstone,Brisbane - Gladstone,278,337.5,,,,,,,,
2017,12,201712,Brisbane,Hamilton Island,Brisbane - Hamilton Island,578,701.7,,,,,,,,
2017,12,201712,Brisbane,Hobart,Brisbane - Hobart,523,635,,,,,,,,
2017,12,201712,Brisbane,Mackay,Brisbane - Mackay,198,240.4,,,,,,,,
2017,12,201712,Brisbane,Melbourne,Brisbane - Melbourne,178,216.1,,,,,,,,
2017,12,201712,Brisbane,Moranbah,Brisbane - Moranbah,707,858.4,,,,,,,,
2017,12,201712,Brisbane,Mount Isa,Brisbane - Mount Isa,797,967.6,,,,,,,,
2017,12,201712,Brisbane,Perth,Brisbane - Perth,680,825.6,,,,,,,,
2017,12,201712,Brisbane,Proserpine,Brisbane - Proserpine,270,327.8,,,,,,,,
2017,12,201712,Brisbane,Rockhampton,Brisbane - Rockhampton,291,353.3,,,,,,,,
2017,12,201712,Brisbane,Sydney,Brisbane - Sydney,184,223.4,,,,,,,,
2017,12,201712,Brisbane,Townsville,Brisbane - Townsville,258,313.2,,,,,,,,
2017,12,201712,Brisbane,Newcastle,Brisbane - Newcastle,124,150.5,,,,,,,,
2017,12,201712,Broome,Perth,Broome - Perth,492,597.3,,,,,,,,
2017,12,201712,Bundaberg,Brisbane,Bundaberg - Brisbane,256,310.8,,,,,,,,
2017,12,201712,Cairns,Gold Coast,Cairns - Gold Coast,374,454.1,,,,,,,,
2017,12,201712,Cairns,Melbourne,Cairns - Melbourne,408,495.4,,,,,,,,
2017,12,201712,Cairns,Sydney,Cairns - Sydney,408,495.4,,,,,,,,
2017,12,201712,Cairns,Townsville,Cairns - Townsville,278,337.5,,,,,,,,
2017,12,201712,Canberra,Melbourne,Canberra - Melbourne,326,395.8,,,,,,,,
2017,12,201712,Canberra,Sydney,Canberra - Sydney,304,369.1,,,,,,,,
2017,12,201712,Coffs Harbour,Sydney,Coffs Harbour - Sydney,150,182.1,,,,,,,,
2017,12,201712,Darwin,Melbourne,Darwin - Melbourne,698,847.4,,,,,,,,
2017,12,201712,Darwin,Perth,Darwin - Perth,764,927.6,,,,,,,,
2017,12,201712,Darwin,Sydney,Darwin - Sydney,408,495.4,,,,,,,,
2017,12,201712,Devonport,Melbourne,Devonport - Melbourne,318,386.1,,,,,,,,
2017,12,201712,Dubbo,Sydney,Dubbo - Sydney,362,439.5,,,,,,,,
2017,12,201712,Geraldton,Perth,Geraldton - Perth,378,458.9,,,,,,,,
2017,12,201712,Gold Coast,Sydney,Gold Coast - Sydney,168,204,,,,,,,,
2017,12,201712,Hamilton Island,Sydney,Hamilton Island - Sydney,378,458.9,,,,,,,,
2017,12,201712,Hobart,Melbourne,Hobart - Melbourne,140,170,,,,,,,,
2017,12,201712,Hobart,Sydney,Hobart - Sydney,378,458.9,,,,,,,,
2017,12,201712,Kalgoorlie,Perth,Kalgoorlie - Perth,478,580.3,,,,,,,,
2017,12,201712,Karratha,Perth,Karratha - Perth,683,829.2,,,,,,,,
2017,12,201712,Launceston,Melbourne,Launceston - Melbourne,128,155.4,,,,,,,,
2017,12,201712,Launceston,Sydney,Launceston - Sydney,268,325.4,,,,,,,,
2017,12,201712,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,290,352.1,,,,,,,,
2017,12,201712,Sunshine Coast,Sydney,Sunshine Coast - Sydney,238,289,,,,,,,,
2017,12,201712,Melbourne,Gold Coast,Melbourne - Gold Coast,374,454.1,,,,,,,,
2017,12,201712,Melbourne,Mildura,Melbourne - Mildura,253,307.2,,,,,,,,
2017,12,201712,Melbourne,Perth,Melbourne - Perth,498,604.6,,,,,,,,
2017,12,201712,Melbourne,Sydney,Melbourne - Sydney,288,349.7,,,,,,,,
2017,12,201712,Melbourne,Newcastle,Melbourne - Newcastle,218,264.7,,,,,,,,
2017,12,201712,Paraburdoo,Perth,Paraburdoo - Perth,705,855.9,,,,,,,,
2017,12,201712,Perth,Newman,Perth - Newman,630,764.9,,,,,,,,
2017,12,201712,Perth,Port Hedland,Perth - Port Hedland,680,825.6,,,,,,,,
2017,12,201712,Perth,Sydney,Perth - Sydney,658,798.9,,,,,,,,
2017,12,201712,Port Macquarie,Sydney,Port Macquarie - Sydney,281,341.2,,,,,,,,
2017,12,201712,Sydney,Tamworth,Sydney - Tamworth,258,313.2,,,,,,,,
2017,12,201712,Sydney,Townsville,Sydney - Townsville,398,483.2,,,,,,,,
2017,12,201712,Sydney,Wagga Wagga,Sydney - Wagga Wagga,308,374.3,,,,,,,,
2017,12,201712,Newcastle,Gold Coast,Newcastle - Gold Coast,224,272,,,,,,,,
2018,1,201801,Adelaide,Alice Springs,Adelaide - Alice Springs,604,730.1,,,,,,,,
2018,1,201801,Adelaide,Brisbane,Adelaide - Brisbane,178,215.1,,,,,,,,
2018,1,201801,Adelaide,Canberra,Adelaide - Canberra,484,585,,,,,,,,
2018,1,201801,Adelaide,Darwin,Adelaide - Darwin,398,481.1,,,,,,,,
2018,1,201801,Adelaide,Gold Coast,Adelaide - Gold Coast,230,278,,,,,,,,
2018,1,201801,Adelaide,Melbourne,Adelaide - Melbourne,114,137.8,,,,,,,,
2018,1,201801,Adelaide,Perth,Adelaide - Perth,438,529.4,,,,,,,,
2018,1,201801,Adelaide,Port Lincoln,Adelaide - Port Lincoln,271,327.7,,,,,,,,
2018,1,201801,Adelaide,Sydney,Adelaide - Sydney,138,166.8,,,,,,,,
2018,1,201801,Albury,Sydney,Albury - Sydney,286,345.7,,,,,,,,
2018,1,201801,Armidale,Sydney,Armidale - Sydney,289,349.8,,,,,,,,
2018,1,201801,Avalon,Sydney,Avalon - Sydney,128,154.7,,,,,,,,
2018,1,201801,Ayers Rock,Sydney,Ayers Rock - Sydney,480,580.2,,,,,,,,
2018,1,201801,Ballina,Sydney,Ballina - Sydney,110,133,,,,,,,,
2018,1,201801,Brisbane,Cairns,Brisbane - Cairns,188,227.2,,,,,,,,
2018,1,201801,Brisbane,Canberra,Brisbane - Canberra,402,485.9,,,,,,,,
2018,1,201801,Brisbane,Darwin,Brisbane - Darwin,274,331.2,,,,,,,,
2018,1,201801,Brisbane,Emerald,Brisbane - Emerald,322,389.2,,,,,,,,
2018,1,201801,Brisbane,Gladstone,Brisbane - Gladstone,278,336,,,,,,,,
2018,1,201801,Brisbane,Hamilton Island,Brisbane - Hamilton Island,320,386.8,,,,,,,,
2018,1,201801,Brisbane,Hobart,Brisbane - Hobart,340,411,,,,,,,,
2018,1,201801,Brisbane,Mackay,Brisbane - Mackay,210,253.8,,,,,,,,
2018,1,201801,Brisbane,Melbourne,Brisbane - Melbourne,178,215.1,,,,,,,,
2018,1,201801,Brisbane,Moranbah,Brisbane - Moranbah,616,744.6,,,,,,,,
2018,1,201801,Brisbane,Mount Isa,Brisbane - Mount Isa,768,928.3,,,,,,,,
2018,1,201801,Brisbane,Perth,Brisbane - Perth,488,589.8,,,,,,,,
2018,1,201801,Brisbane,Proserpine,Brisbane - Proserpine,144,174.1,,,,,,,,
2018,1,201801,Brisbane,Rockhampton,Brisbane - Rockhampton,260,314.3,,,,,,,,
2018,1,201801,Brisbane,Sydney,Brisbane - Sydney,134,162,,,,,,,,
2018,1,201801,Brisbane,Townsville,Brisbane - Townsville,238,287.7,,,,,,,,
2018,1,201801,Brisbane,Newcastle,Brisbane - Newcastle,118,142.6,,,,,,,,
2018,1,201801,Broome,Perth,Broome - Perth,492,594.7,,,,,,,,
2018,1,201801,Bundaberg,Brisbane,Bundaberg - Brisbane,256,309.4,,,,,,,,
2018,1,201801,Cairns,Gold Coast,Cairns - Gold Coast,240,290.1,,,,,,,,
2018,1,201801,Cairns,Melbourne,Cairns - Melbourne,298,360.2,,,,,,,,
2018,1,201801,Cairns,Sydney,Cairns - Sydney,258,311.8,,,,,,,,
2018,1,201801,Cairns,Townsville,Cairns - Townsville,278,336,,,,,,,,
2018,1,201801,Canberra,Melbourne,Canberra - Melbourne,326,394,,,,,,,,
2018,1,201801,Canberra,Sydney,Canberra - Sydney,302,365,,,,,,,,
2018,1,201801,Coffs Harbour,Sydney,Coffs Harbour - Sydney,110,133,,,,,,,,
2018,1,201801,Darwin,Melbourne,Darwin - Melbourne,378,456.9,,,,,,,,
2018,1,201801,Darwin,Perth,Darwin - Perth,709,857,,,,,,,,
2018,1,201801,Darwin,Sydney,Darwin - Sydney,388,469,,,,,,,,
2018,1,201801,Devonport,Melbourne,Devonport - Melbourne,338,408.5,,,,,,,,
2018,1,201801,Dubbo,Sydney,Dubbo - Sydney,316,382,,,,,,,,
2018,1,201801,Geraldton,Perth,Geraldton - Perth,378,456.9,,,,,,,,
2018,1,201801,Gold Coast,Sydney,Gold Coast - Sydney,128,154.7,,,,,,,,
2018,1,201801,Hamilton Island,Sydney,Hamilton Island - Sydney,334,403.7,,,,,,,,
2018,1,201801,Hobart,Melbourne,Hobart - Melbourne,124,149.9,,,,,,,,
2018,1,201801,Hobart,Sydney,Hobart - Sydney,228,275.6,,,,,,,,
2018,1,201801,Kalgoorlie,Perth,Kalgoorlie - Perth,510,616.4,,,,,,,,
2018,1,201801,Karratha,Perth,Karratha - Perth,650,785.7,,,,,,,,
2018,1,201801,Launceston,Melbourne,Launceston - Melbourne,118,142.6,,,,,,,,
2018,1,201801,Launceston,Sydney,Launceston - Sydney,230,278,,,,,,,,
2018,1,201801,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,284,343.3,,,,,,,,
2018,1,201801,Sunshine Coast,Sydney,Sunshine Coast - Sydney,214,258.7,,,,,,,,
2018,1,201801,Melbourne,Gold Coast,Melbourne - Gold Coast,178,215.1,,,,,,,,
2018,1,201801,Melbourne,Mildura,Melbourne - Mildura,244,294.9,,,,,,,,
2018,1,201801,Melbourne,Perth,Melbourne - Perth,378,456.9,,,,,,,,
2018,1,201801,Melbourne,Sydney,Melbourne - Sydney,128,154.7,,,,,,,,
2018,1,201801,Melbourne,Newcastle,Melbourne - Newcastle,150,181.3,,,,,,,,
2018,1,201801,Paraburdoo,Perth,Paraburdoo - Perth,644,778.4,,,,,,,,
2018,1,201801,Perth,Newman,Perth - Newman,630,761.5,,,,,,,,
2018,1,201801,Perth,Port Hedland,Perth - Port Hedland,655,791.7,,,,,,,,
2018,1,201801,Perth,Sydney,Perth - Sydney,344,415.8,,,,,,,,
2018,1,201801,Port Macquarie,Sydney,Port Macquarie - Sydney,262,316.7,,,,,,,,
2018,1,201801,Sydney,Tamworth,Sydney - Tamworth,258,311.8,,,,,,,,
2018,1,201801,Sydney,Townsville,Sydney - Townsville,240,290.1,,,,,,,,
2018,1,201801,Sydney,Wagga Wagga,Sydney - Wagga Wagga,315,380.7,,,,,,,,
2018,1,201801,Newcastle,Gold Coast,Newcastle - Gold Coast,160,193.4,,,,,,,,
2018,2,201802,Adelaide,Alice Springs,Adelaide - Alice Springs,458,553.6,,,,,,,,
2018,2,201802,Adelaide,Brisbane,Adelaide - Brisbane,218,263.5,,,,,,,,
2018,2,201802,Adelaide,Canberra,Adelaide - Canberra,489,591.1,,,,,,,,
2018,2,201802,Adelaide,Darwin,Adelaide - Darwin,338,408.5,,,,,,,,
2018,2,201802,Adelaide,Gold Coast,Adelaide - Gold Coast,330,398.9,,,,,,,,
2018,2,201802,Adelaide,Melbourne,Adelaide - Melbourne,120,145,,,,,,,,
2018,2,201802,Adelaide,Perth,Adelaide - Perth,450,543.9,,,,,,,,
2018,2,201802,Adelaide,Port Lincoln,Adelaide - Port Lincoln,271,327.6,,,,,,,,
2018,2,201802,Adelaide,Sydney,Adelaide - Sydney,218,263.5,,,,,,,,
2018,2,201802,Albury,Sydney,Albury - Sydney,291,351.7,,,,,,,,
2018,2,201802,Armidale,Sydney,Armidale - Sydney,289,349.3,,,,,,,,
2018,2,201802,Avalon,Sydney,Avalon - Sydney,128,154.7,,,,,,,,
2018,2,201802,Ayers Rock,Sydney,Ayers Rock - Sydney,484,585,,,,,,,,
2018,2,201802,Ballina,Sydney,Ballina - Sydney,164,198.2,,,,,,,,
2018,2,201802,Brisbane,Cairns,Brisbane - Cairns,198,239.3,,,,,,,,
2018,2,201802,Brisbane,Canberra,Brisbane - Canberra,402,485.9,,,,,,,,
2018,2,201802,Brisbane,Darwin,Brisbane - Darwin,244,294.9,,,,,,,,
2018,2,201802,Brisbane,Emerald,Brisbane - Emerald,346,418.2,,,,,,,,
2018,2,201802,Brisbane,Gladstone,Brisbane - Gladstone,278,336.6,,,,,,,,
2018,2,201802,Brisbane,Hamilton Island,Brisbane - Hamilton Island,760,918.6,,,,,,,,
2018,2,201802,Brisbane,Hobart,Brisbane - Hobart,324,391.6,,,,,,,,
2018,2,201802,Brisbane,Mackay,Brisbane - Mackay,174,210.3,,,,,,,,
2018,2,201802,Brisbane,Melbourne,Brisbane - Melbourne,208,251.4,,,,,,,,
2018,2,201802,Brisbane,Moranbah,Brisbane - Moranbah,706,853.3,,,,,,,,
2018,2,201802,Brisbane,Mount Isa,Brisbane - Mount Isa,797,963.3,,,,,,,,
2018,2,201802,Brisbane,Perth,Brisbane - Perth,508,614,,,,,,,,
2018,2,201802,Brisbane,Proserpine,Brisbane - Proserpine,150,181.3,,,,,,,,
2018,2,201802,Brisbane,Rockhampton,Brisbane - Rockhampton,269,325.1,,,,,,,,
2018,2,201802,Brisbane,Sydney,Brisbane - Sydney,124,149.9,,,,,,,,
2018,2,201802,Brisbane,Townsville,Brisbane - Townsville,278,336,,,,,,,,
2018,2,201802,Brisbane,Newcastle,Brisbane - Newcastle,118,142.6,,,,,,,,
2018,2,201802,Broome,Perth,Broome - Perth,524,633.4,,,,,,,,
2018,2,201802,Bundaberg,Brisbane,Bundaberg - Brisbane,256,310,,,,,,,,
2018,2,201802,Cairns,Gold Coast,Cairns - Gold Coast,328,396.5,,,,,,,,
2018,2,201802,Cairns,Melbourne,Cairns - Melbourne,428,517.3,,,,,,,,
2018,2,201802,Cairns,Sydney,Cairns - Sydney,318,384.4,,,,,,,,
2018,2,201802,Cairns,Townsville,Cairns - Townsville,280,338.4,,,,,,,,
2018,2,201802,Canberra,Melbourne,Canberra - Melbourne,298,360.2,,,,,,,,
2018,2,201802,Canberra,Sydney,Canberra - Sydney,302,365,,,,,,,,
2018,2,201802,Coffs Harbour,Sydney,Coffs Harbour - Sydney,160,193.4,,,,,,,,
2018,2,201802,Darwin,Melbourne,Darwin - Melbourne,378,456.9,,,,,,,,
2018,2,201802,Darwin,Perth,Darwin - Perth,742,896.9,,,,,,,,
2018,2,201802,Darwin,Sydney,Darwin - Sydney,368,444.8,,,,,,,,
2018,2,201802,Devonport,Melbourne,Devonport - Melbourne,314,379.5,,,,,,,,
2018,2,201802,Dubbo,Sydney,Dubbo - Sydney,315,380.7,,,,,,,,
2018,2,201802,Geraldton,Perth,Geraldton - Perth,378,456.9,,,,,,,,
2018,2,201802,Gold Coast,Sydney,Gold Coast - Sydney,114,137.8,,,,,,,,
2018,2,201802,Hamilton Island,Sydney,Hamilton Island - Sydney,334,403.7,,,,,,,,
2018,2,201802,Hobart,Melbourne,Hobart - Melbourne,110,133,,,,,,,,
2018,2,201802,Hobart,Sydney,Hobart - Sydney,268,323.9,,,,,,,,
2018,2,201802,Kalgoorlie,Perth,Kalgoorlie - Perth,562,679.3,,,,,,,,
2018,2,201802,Karratha,Perth,Karratha - Perth,650,785.7,,,,,,,,
2018,2,201802,Launceston,Melbourne,Launceston - Melbourne,114,137.8,,,,,,,,
2018,2,201802,Launceston,Sydney,Launceston - Sydney,214,258.7,,,,,,,,
2018,2,201802,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,304,367.4,,,,,,,,
2018,2,201802,Sunshine Coast,Sydney,Sunshine Coast - Sydney,228,275.6,,,,,,,,
2018,2,201802,Melbourne,Gold Coast,Melbourne - Gold Coast,188,227.2,,,,,,,,
2018,2,201802,Melbourne,Mildura,Melbourne - Mildura,256,309.4,,,,,,,,
2018,2,201802,Melbourne,Perth,Melbourne - Perth,348,420.6,,,,,,,,
2018,2,201802,Melbourne,Sydney,Melbourne - Sydney,148,178.9,,,,,,,,
2018,2,201802,Melbourne,Newcastle,Melbourne - Newcastle,180,217.6,,,,,,,,
2018,2,201802,Paraburdoo,Perth,Paraburdoo - Perth,656,792.9,,,,,,,,
2018,2,201802,Perth,Newman,Perth - Newman,630,761.5,,,,,,,,
2018,2,201802,Perth,Port Hedland,Perth - Port Hedland,655,791.7,,,,,,,,
2018,2,201802,Perth,Sydney,Perth - Sydney,368,444.8,,,,,,,,
2018,2,201802,Port Macquarie,Sydney,Port Macquarie - Sydney,274,331.2,,,,,,,,
2018,2,201802,Sydney,Tamworth,Sydney - Tamworth,278,336,,,,,,,,
2018,2,201802,Sydney,Townsville,Sydney - Townsville,268,323.9,,,,,,,,
2018,2,201802,Sydney,Wagga Wagga,Sydney - Wagga Wagga,315,380.7,,,,,,,,
2018,2,201802,Newcastle,Gold Coast,Newcastle - Gold Coast,160,193.4,,,,,,,,
2018,3,201803,Adelaide,Alice Springs,Adelaide - Alice Springs,645,779.6,,,,,,,,
2018,3,201803,Adelaide,Brisbane,Adelaide - Brisbane,360,435,,,,,,,,
2018,3,201803,Adelaide,Canberra,Adelaide - Canberra,489,591.1,,,,,,,,
2018,3,201803,Adelaide,Darwin,Adelaide - Darwin,438,529.4,,,,,,,,
2018,3,201803,Adelaide,Gold Coast,Adelaide - Gold Coast,368,444.8,,,,,,,,
2018,3,201803,Adelaide,Melbourne,Adelaide - Melbourne,142,171.5,,,,,,,,
2018,3,201803,Adelaide,Perth,Adelaide - Perth,438,529.4,,,,,,,,
2018,3,201803,Adelaide,Port Lincoln,Adelaide - Port Lincoln,295,357,,,,,,,,
2018,3,201803,Adelaide,Sydney,Adelaide - Sydney,266,321.5,,,,,,,,
2018,3,201803,Albury,Sydney,Albury - Sydney,291,352,,,,,,,,
2018,3,201803,Armidale,Sydney,Armidale - Sydney,315,380.4,,,,,,,,
2018,3,201803,Avalon,Sydney,Avalon - Sydney,194,234.5,,,,,,,,
2018,3,201803,Ayers Rock,Sydney,Ayers Rock - Sydney,618,747,,,,,,,,
2018,3,201803,Ballina,Sydney,Ballina - Sydney,150,181.3,,,,,,,,
2018,3,201803,Brisbane,Cairns,Brisbane - Cairns,318,384.4,,,,,,,,
2018,3,201803,Brisbane,Canberra,Brisbane - Canberra,446,539.1,,,,,,,,
2018,3,201803,Brisbane,Darwin,Brisbane - Darwin,380,459.2,,,,,,,,
2018,3,201803,Brisbane,Emerald,Brisbane - Emerald,331,400.4,,,,,,,,
2018,3,201803,Brisbane,Gladstone,Brisbane - Gladstone,288,348.1,,,,,,,,
2018,3,201803,Brisbane,Hamilton Island,Brisbane - Hamilton Island,549,663.6,,,,,,,,
2018,3,201803,Brisbane,Hobart,Brisbane - Hobart,528,638.2,,,,,,,,
2018,3,201803,Brisbane,Mackay,Brisbane - Mackay,294,355.4,,,,,,,,
2018,3,201803,Brisbane,Melbourne,Brisbane - Melbourne,206,248.9,,,,,,,,
2018,3,201803,Brisbane,Moranbah,Brisbane - Moranbah,706,853.3,,,,,,,,
2018,3,201803,Brisbane,Mount Isa,Brisbane - Mount Isa,786,950,,,,,,,,
2018,3,201803,Brisbane,Perth,Brisbane - Perth,752,908.9,,,,,,,,
2018,3,201803,Brisbane,Proserpine,Brisbane - Proserpine,248,299.8,,,,,,,,
2018,3,201803,Brisbane,Rockhampton,Brisbane - Rockhampton,360,435.1,,,,,,,,
2018,3,201803,Brisbane,Sydney,Brisbane - Sydney,182,219.9,,,,,,,,
2018,3,201803,Brisbane,Townsville,Brisbane - Townsville,268,323.9,,,,,,,,
2018,3,201803,Brisbane,Newcastle,Brisbane - Newcastle,194,234.5,,,,,,,,
2018,3,201803,Broome,Perth,Broome - Perth,724,875.1,,,,,,,,
2018,3,201803,Bundaberg,Brisbane,Bundaberg - Brisbane,266,321.5,,,,,,,,
2018,3,201803,Cairns,Gold Coast,Cairns - Gold Coast,264,319.1,,,,,,,,
2018,3,201803,Cairns,Melbourne,Cairns - Melbourne,282,340.9,,,,,,,,
2018,3,201803,Cairns,Sydney,Cairns - Sydney,235,283.9,,,,,,,,
2018,3,201803,Cairns,Townsville,Cairns - Townsville,280,338.4,,,,,,,,
2018,3,201803,Canberra,Melbourne,Canberra - Melbourne,351,424.3,,,,,,,,
2018,3,201803,Canberra,Sydney,Canberra - Sydney,334,403.7,,,,,,,,
2018,3,201803,Coffs Harbour,Sydney,Coffs Harbour - Sydney,142,171.5,,,,,,,,
2018,3,201803,Darwin,Melbourne,Darwin - Melbourne,408,493.2,,,,,,,,
2018,3,201803,Darwin,Perth,Darwin - Perth,829,1002.1,,,,,,,,
2018,3,201803,Darwin,Sydney,Darwin - Sydney,448,541.5,,,,,,,,
2018,3,201803,Devonport,Melbourne,Devonport - Melbourne,342,413.4,,,,,,,,
2018,3,201803,Dubbo,Sydney,Dubbo - Sydney,347,419.4,,,,,,,,
2018,3,201803,Geraldton,Perth,Geraldton - Perth,361,436.4,,,,,,,,
2018,3,201803,Gold Coast,Sydney,Gold Coast - Sydney,120,144.9,,,,,,,,
2018,3,201803,Hamilton Island,Sydney,Hamilton Island - Sydney,310,374.7,,,,,,,,
2018,3,201803,Hobart,Melbourne,Hobart - Melbourne,171,206.6,,,,,,,,
2018,3,201803,Hobart,Sydney,Hobart - Sydney,274,331.2,,,,,,,,
2018,3,201803,Kalgoorlie,Perth,Kalgoorlie - Perth,561,678.5,,,,,,,,
2018,3,201803,Karratha,Perth,Karratha - Perth,713,862.1,,,,,,,,
2018,3,201803,Launceston,Melbourne,Launceston - Melbourne,134,162,,,,,,,,
2018,3,201803,Launceston,Sydney,Launceston - Sydney,244,294.9,,,,,,,,
2018,3,201803,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,254,307,,,,,,,,
2018,3,201803,Sunshine Coast,Sydney,Sunshine Coast - Sydney,244,294.9,,,,,,,,
2018,3,201803,Melbourne,Gold Coast,Melbourne - Gold Coast,353,426.7,,,,,,,,
2018,3,201803,Melbourne,Mildura,Melbourne - Mildura,281,339.6,,,,,,,,
2018,3,201803,Melbourne,Perth,Melbourne - Perth,535,646.7,,,,,,,,
2018,3,201803,Melbourne,Sydney,Melbourne - Sydney,206,248.9,,,,,,,,
2018,3,201803,Melbourne,Newcastle,Melbourne - Newcastle,180,217.6,,,,,,,,
2018,3,201803,Paraburdoo,Perth,Paraburdoo - Perth,755,912.6,,,,,,,,
2018,3,201803,Perth,Newman,Perth - Newman,630,761.5,,,,,,,,
2018,3,201803,Perth,Port Hedland,Perth - Port Hedland,686,829.2,,,,,,,,
2018,3,201803,Perth,Sydney,Perth - Sydney,520,628.4,,,,,,,,
2018,3,201803,Port Macquarie,Sydney,Port Macquarie - Sydney,274,331.2,,,,,,,,
2018,3,201803,Sydney,Tamworth,Sydney - Tamworth,344,415.8,,,,,,,,
2018,3,201803,Sydney,Townsville,Sydney - Townsville,418,505.2,,,,,,,,
2018,3,201803,Sydney,Wagga Wagga,Sydney - Wagga Wagga,315,380.6,,,,,,,,
2018,3,201803,Newcastle,Gold Coast,Newcastle - Gold Coast,304,367.4,,,,,,,,
2018,4,201804,Adelaide,Alice Springs,Adelaide - Alice Springs,489,589,,,,,,,,
2018,4,201804,Adelaide,Brisbane,Adelaide - Brisbane,220,264.9,,,,,,,,
2018,4,201804,Adelaide,Canberra,Adelaide - Canberra,492,592.6,,,,,,,,
2018,4,201804,Adelaide,Darwin,Adelaide - Darwin,318,383,,,,,,,,
2018,4,201804,Adelaide,Gold Coast,Adelaide - Gold Coast,314,378.2,,,,,,,,
2018,4,201804,Adelaide,Melbourne,Adelaide - Melbourne,107,128.8,,,,,,,,
2018,4,201804,Adelaide,Perth,Adelaide - Perth,368,443.2,,,,,,,,
2018,4,201804,Adelaide,Port Lincoln,Adelaide - Port Lincoln,278,334.5,,,,,,,,
2018,4,201804,Adelaide,Sydney,Adelaide - Sydney,180,216.7,,,,,,,,
2018,4,201804,Albury,Sydney,Albury - Sydney,291,350.7,,,,,,,,
2018,4,201804,Alice Springs,Darwin,Alice Springs - Darwin,673,810.6,,,,,,,,
2018,4,201804,Armidale,Sydney,Armidale - Sydney,352,424.1,,,,,,,,
2018,4,201804,Avalon,Sydney,Avalon - Sydney,98,118,,,,,,,,
2018,4,201804,Ayers Rock,Sydney,Ayers Rock - Sydney,454,546.8,,,,,,,,
2018,4,201804,Ballina,Sydney,Ballina - Sydney,150,180.7,,,,,,,,
2018,4,201804,Brisbane,Cairns,Brisbane - Cairns,212,255.3,,,,,,,,
2018,4,201804,Brisbane,Canberra,Brisbane - Canberra,482,580.5,,,,,,,,
2018,4,201804,Brisbane,Darwin,Brisbane - Darwin,230,276.9,,,,,,,,
2018,4,201804,Brisbane,Emerald,Brisbane - Emerald,331,399,,,,,,,,
2018,4,201804,Brisbane,Gladstone,Brisbane - Gladstone,289,348.1,,,,,,,,
2018,4,201804,Brisbane,Hamilton Island,Brisbane - Hamilton Island,549,661.3,,,,,,,,
2018,4,201804,Brisbane,Hobart,Brisbane - Hobart,288,346.9,,,,,,,,
2018,4,201804,Brisbane,Mackay,Brisbane - Mackay,184,221.6,,,,,,,,
2018,4,201804,Brisbane,Melbourne,Brisbane - Melbourne,169,203.4,,,,,,,,
2018,4,201804,Brisbane,Mount Isa,Brisbane - Mount Isa,794,956.4,,,,,,,,
2018,4,201804,Brisbane,Perth,Brisbane - Perth,644,775.6,,,,,,,,
2018,4,201804,Brisbane,Proserpine,Brisbane - Proserpine,208,250.5,,,,,,,,
2018,4,201804,Brisbane,Rockhampton,Brisbane - Rockhampton,397,478.3,,,,,,,,
2018,4,201804,Brisbane,Sydney,Brisbane - Sydney,135,162.5,,,,,,,,
2018,4,201804,Brisbane,Townsville,Brisbane - Townsville,218,262.6,,,,,,,,
2018,4,201804,Brisbane,Newcastle,Brisbane - Newcastle,128,154.2,,,,,,,,
2018,4,201804,Broome,Perth,Broome - Perth,567,682.9,,,,,,,,
2018,4,201804,Bundaberg,Brisbane,Bundaberg - Brisbane,280,337.7,,,,,,,,
2018,4,201804,Cairns,Gold Coast,Cairns - Gold Coast,218,262.6,,,,,,,,
2018,4,201804,Cairns,Melbourne,Cairns - Melbourne,170,204.6,,,,,,,,
